-179.000000	179.000000	16.305983
-179.000000	177.000000	15.847254
-179.000000	175.000000	15.419802
-179.000000	173.000000	15.014934
-179.000000	171.000000	14.62651
-179.000000	169.000000	14.250546
-179.000000	167.000000	13.88484
-179.000000	165.000000	13.528601
-179.000000	163.000000	13.182108
-179.000000	161.000000	12.846395
-179.000000	159.000000	12.522968
-179.000000	157.000000	12.213562
-179.000000	155.000000	11.919949
-179.000000	153.000000	11.643775
-179.000000	151.000000	11.38645
-179.000000	149.000000	11.149072
-179.000000	147.000000	10.93239
-179.000000	145.000000	10.736785
-179.000000	143.000000	10.562295
-179.000000	141.000000	10.408634
-179.000000	139.000000	10.275246
-179.000000	137.000000	10.161351
-179.000000	135.000000	10.066008
-179.000000	133.000000	9.988168
-179.000000	131.000000	9.926736
-179.000000	129.000000	9.880619
-179.000000	127.000000	9.848781
-179.000000	125.000000	9.830277
-179.000000	123.000000	9.824293
-179.000000	121.000000	9.830165
-179.000000	119.000000	9.8474
-179.000000	117.000000	9.875682
-179.000000	115.000000	9.914866
-179.000000	113.000000	9.964968
-179.000000	111.000000	10.026143
-179.000000	109.000000	10.098657
-179.000000	107.000000	10.182851
-179.000000	105.000000	10.279097
-179.000000	103.000000	10.387758
-179.000000	101.000000	10.509137
-179.000000	99.000000	10.64343
-179.000000	97.000000	10.790689
-179.000000	95.000000	10.950777
-179.000000	93.000000	11.123344
-179.000000	91.000000	11.307802
-179.000000	89.000000	11.503323
-179.000000	87.000000	11.708845
-179.000000	85.000000	11.923098
-179.000000	83.000000	12.144647
-179.000000	81.000000	12.37196
-179.000000	79.000000	12.603488
-179.000000	77.000000	12.837771
-179.000000	75.000000	13.073562
-179.000000	73.000000	13.309968
-179.000000	71.000000	13.546605
-179.000000	69.000000	13.783765
-179.000000	67.000000	14.022597
-179.000000	65.000000	14.265293
-179.000000	63.000000	14.515271
-179.000000	61.000000	14.777381
-179.000000	59.000000	15.058099
-179.000000	57.000000	15.365751
-179.000000	55.000000	15.710753
-179.000000	53.000000	16.105892
-179.000000	51.000000	16.566674
-179.000000	49.000000	17.111775
-179.000000	47.000000	17.763635
-179.000000	45.000000	18.549252
-179.000000	43.000000	19.501252
-179.000000	41.000000	20.65931
-179.000000	39.000000	22.071995
-179.000000	37.000000	23.799078
-179.000000	35.000000	25.914314
-179.000000	33.000000	28.508531
-179.000000	31.000000	31.6927
-179.000000	29.000000	35.600271
-179.000000	27.000000	40.387641
-179.000000	25.000000	46.230997
-179.000000	23.000000	53.317207
-179.000000	21.000000	61.82608
-179.000000	19.000000	71.90155
-179.000000	17.000000	83.610753
-179.000000	15.000000	96.892943
-179.000000	13.000000	111.504956
-179.000000	11.000000	126.975621
-179.000000	9.000000	142.58631
-179.000000	7.000000	157.395634
-179.000000	5.000000	170.320205
-179.000000	3.000000	180.269406
-179.000000	1.000000	186.313229
-179.000000	-1.000000	187.845493
-179.000000	-3.000000	184.698811
-179.000000	-5.000000	177.177576
-179.000000	-7.000000	165.998892
-179.000000	-9.000000	152.159308
-179.000000	-11.000000	136.765617
-179.000000	-13.000000	120.873185
-179.000000	-15.000000	105.365406
-179.000000	-17.000000	90.889672
-179.000000	-19.000000	77.847138
-179.000000	-21.000000	66.42179
-179.000000	-23.000000	56.630409
-179.000000	-25.000000	48.377359
-179.000000	-27.000000	41.503411
-179.000000	-29.000000	35.823418
-179.000000	-31.000000	31.151917
-179.000000	-33.000000	27.31824
-179.000000	-35.000000	24.17373
-179.000000	-37.000000	21.593699
-179.000000	-39.000000	19.476289
-179.000000	-41.000000	17.73982
-179.000000	-43.000000	16.319637
-179.000000	-45.000000	15.165039
-179.000000	-47.000000	14.23659
-179.000000	-49.000000	13.503901
-179.000000	-51.000000	12.943892
-179.000000	-53.000000	12.539484
-179.000000	-55.000000	12.278647
-179.000000	-57.000000	12.153749
-179.000000	-59.000000	12.161143
-179.000000	-61.000000	12.300952
-179.000000	-63.000000	12.577016
-179.000000	-65.000000	12.996974
-179.000000	-67.000000	13.572482
-179.000000	-69.000000	14.319524
-179.000000	-71.000000	15.258826
-179.000000	-73.000000	16.416337
-179.000000	-75.000000	17.823742
-179.000000	-77.000000	19.518953
-179.000000	-79.000000	21.546494
-179.000000	-81.000000	23.957646
-179.000000	-83.000000	26.81018
-179.000000	-85.000000	30.167469
-179.000000	-87.000000	34.096678
-179.000000	-89.000000	38.665754
-179.000000	-91.000000	43.938906
-179.000000	-93.000000	49.970347
-179.000000	-95.000000	52.000704
-179.000000	-97.000000	50.688035
-179.000000	-99.000000	51.097364
-179.000000	-101.000000	52.092694
-179.000000	-103.000000	53.449089
-179.000000	-105.000000	55.325224
-179.000000	-107.000000	56.755778
-179.000000	-109.000000	57.714226
-179.000000	-111.000000	60.360322
-179.000000	-113.000000	60.877365
-179.000000	-115.000000	62.584902
-179.000000	-117.000000	63.098838
-179.000000	-119.000000	63.608497
-179.000000	-121.000000	64.16023
-179.000000	-123.000000	64.639398
-179.000000	-125.000000	64.514306
-179.000000	-127.000000	63.805248
-179.000000	-129.000000	63.155476
-179.000000	-131.000000	62.920774
-179.000000	-133.000000	61.077022
-179.000000	-135.000000	60.358416
-179.000000	-137.000000	58.496082
-179.000000	-139.000000	56.684321
-179.000000	-141.000000	55.247206
-179.000000	-143.000000	54.028802
-179.000000	-145.000000	53.510742
-179.000000	-147.000000	55.179617
-179.000000	-149.000000	50.879152
-179.000000	-151.000000	45.262683
-179.000000	-153.000000	40.399005
-179.000000	-155.000000	36.228121
-179.000000	-157.000000	32.680915
-179.000000	-159.000000	29.684975
-179.000000	-161.000000	27.168749
-179.000000	-163.000000	25.064293
-179.000000	-165.000000	23.308907
-179.000000	-167.000000	21.845946
-179.000000	-169.000000	20.625091
-179.000000	-171.000000	19.602242
-179.000000	-173.000000	18.73923
-179.000000	-175.000000	18.003401
-179.000000	-177.000000	17.367183
-179.000000	-179.000000	16.807629

-177.000000	179.000000	13.756892
-177.000000	177.000000	13.314812
-177.000000	175.000000	12.903909
-177.000000	173.000000	12.515068
-177.000000	171.000000	12.141756
-177.000000	169.000000	11.779651
-177.000000	167.000000	11.426275
-177.000000	165.000000	11.080635
-177.000000	163.000000	10.742884
-177.000000	161.000000	10.414003
-177.000000	159.000000	10.095517
-177.000000	157.000000	9.789245
-177.000000	155.000000	9.497088
-177.000000	153.000000	9.220862
-177.000000	151.000000	8.962172
-177.000000	149.000000	8.722325
-177.000000	147.000000	8.502281
-177.000000	145.000000	8.302629
-177.000000	143.000000	8.123597
-177.000000	141.000000	7.965076
-177.000000	139.000000	7.826662
-177.000000	137.000000	7.707706
-177.000000	135.000000	7.607372
-177.000000	133.000000	7.524697
-177.000000	131.000000	7.45865
-177.000000	129.000000	7.408185
-177.000000	127.000000	7.372292
-177.000000	125.000000	7.350043
-177.000000	123.000000	7.340628
-177.000000	121.000000	7.34338
-177.000000	119.000000	7.357794
-177.000000	117.000000	7.383535
-177.000000	115.000000	7.420439
-177.000000	113.000000	7.468499
-177.000000	111.000000	7.527845
-177.000000	109.000000	7.598719
-177.000000	107.000000	7.681434
-177.000000	105.000000	7.776338
-177.000000	103.000000	7.883766
-177.000000	101.000000	8.003995
-177.000000	99.000000	8.137197
-177.000000	97.000000	8.283394
-177.000000	95.000000	8.442423
-177.000000	93.000000	8.613905
-177.000000	91.000000	8.797221
-177.000000	89.000000	8.99151
-177.000000	87.000000	9.195674
-177.000000	85.000000	9.408401
-177.000000	83.000000	9.628212
-177.000000	81.000000	9.853523
-177.000000	79.000000	10.082725
-177.000000	77.000000	10.314289
-177.000000	75.000000	10.546889
-177.000000	73.000000	10.779536
